a_0,a_1,a_2,class
Z,EY,SH,AH
N,CH,AH,N
B,AY,DH,EH
R,AY,S,AH
D,ER,Z,AH
N,S,EH,D
IY,S,AH,N
AY,Z,AH,Z
DH,EY,B,IH
K,AA,N,T
D,IH,D,N
T,AH,S,AH
K,EY,SH,AH
N,EY,SH,AH
OW,S,EH,D
IH,S,AO,R
EH,T,W,IH
D,AH,S,T
S,AH,V,IH
IH,P,L,AH
AE,V,B,IH
AH,B,EH,S
R,OW,Z,T
Z,IH,SH,AH
S,IH,N,S
R,L,AO,S
N,Y,UW,IH
IY,F,AH,N
ER,V,AY,S
Z,W,UH,D
S,M,AH,L
F,T,W,EH
N,S,IH,K
B,AH,T,S
L,S,IH,S
T,IH,V,Z
AA,F,AH,T
T,IH,NG,S
T,UW,DH,AH
CH,DH,AH,T
T,EH,R,IH
N,S,IH,D
AH,S,W,IH
V,IY,EH,S
D,DH,AE,T
V,DH,AH,AH
L,AY,D,IH
EH,T,AE,T
AH,S,T,AH
T,M,AH,N
S,AA,R,S
IH,ZH,AH,N
K,B,AA,R
R,AH,N,T
T,EH,K,S
EH,S,T,AH
S,W,UH,D
P,EH,K,T
N,OW,T,IH
T,M,AH,N
S,EH,D,AH
V,ER,S,T
T,ER,N,AH
S,Y,IH,R
AA,D,K,AH
AH,N,UW,Z
D,B,IH,N
EY,B,AH,L
AH,M,DH,AH
EH,T,IH,T
R,K,AH,T
P,R,AA,S
T,AE,Z,EH
IY,S,EH,D
EH,N,S,T
UW,T,UW,R
V,IY,EH,S
R,AH,N,S
K,W,AA,L
OW,L,D,S
ER,HH,AE,D
T,Y,IH,R
EH,D,AH,K
DH,AH,B,AH
IH,SH,AH,N
W,AY,D,AH
N,S,T,R
S,EH,K,AH
AH,L,IH,S
T,AY,M,IH
AH,V,AO,L
D,AH,S,T
W,ER,R,IH
R,T,S,T
AE,L,AH,T
