a_0,a_1,a_2,class
EH,N,SH,AH
NG,W,AY,N
UW,B,EH,N
AE,Z,JH,AH
T,IH,NG,T
S,AE,F,T
N,T,F,ER
DH,AH,G,R
SH,AH,N,T
D,ER,G,R
T,AH,D,IY
EY,SH,AH,N
UW,N,AH,K
S,P,OW,K
T,F,AO,R
ER,M,AA,D
AO,R,T,ER
L,AE,N,T
L,OW,S,IH
T,UW,AE,N
IH,CH,B,L
F,ER,S,T
R,AA,P,AH
IH,NG,DH,AH
EY,N,AA,N
AO,L,AA,N
R,S,AH,Z
M,IH,T,IH
EH,D,S,AH
AE,B,Y,AH
M,AH,N,T
AY,ER,AO,R
AH,T,AO,R
S,P,R,EH
W,AY,D,D
B,EY,S,T
T,R,IY,EH
K,IH,NG,D
EY,T,S,K
P,L,AE,N
D,N,OW,T
EH,K,Y,AH
S,EH,D,S
P,EH,N,S
ER,IH,JH,L
R,AH,D,AH
K,R,AO,S
AH,Z,AH,N
T,IY,P,R
T,DH,AE,T
EH,R,Z,T
AH,S,ER,AH
AH,D,EH,N
IY,L,IY,S
AA,M,AH,N
D,R,IY,T
F,L,EH,K
AA,F,AH,T
F,Y,UW,AH
L,AE,N,IH
T,R,EY,L
ER,AH,T,IH
IH,S,K,AH
K,AW,N,T
EH,S,G,AH
DH,AH,K,AH
K,AH,N,S
AH,N,B,IH
D,B,IY,R
L,EH,K,T
N,CH,T,AH
AH,JH,AH,S
T,F,EY,L
AA,T,G,R
AH,V,S,AH
Z,N,AH,S
R,IY,V,IY
K,AA,S,T
IH,NG,IH,N
EH,P,T,AH
T,R,EY,D
AH,R,EY,T
UW,R,EY,Z
P,EH,K,T
AH,G,EH,N
R,AH,L,Z
P,R,AY,S
AH,N,AE,N
R,IY,AH,N
S,AH,L,AH
G,AH,N,D
UW,S,EY,IH
W,IY,K,EH
S,T,AE,K
F,EH,L,T
AH,P,OW,S
DH,AH,OY,L
AO,R,T,IH
M,AH,N,T
AH,N,Y,IH
K,AH,V,IH
EY,S,AH,S
D,DH,AH,K
OW,M,B,R
AH,S,EY,L
AY,V,AH,S
T,AE,F,T
AH,Y,EH,N
Z,HH,AW,S
AH,S,T,ER
IH,K,L,IY
IH,R,IY,AH
K,ER,AH,N
AY,K,L,IY
R,AY,S,AH
IH,N,T,R
V,ER,M,AH
N,T,S,T
S,EH,D,IH
IH,N,V,EH
F,T,W,EH
S,EH,N,T
NG,Z,W,IH
P,AH,N,IY
S,AH,G,EH
EH,F,AH,S
S,IH,N,D
D,AH,S,T
EH,N,D,AH
AE,V,B,IH
