a_0,a_1,a_2,class
M,Y,UW,N
IH,K,ER,IH
R,M,AH,N
AO,R,AH,N
R,IH,Z,ER
EY,M,Z,T
P,AO,R,T
AH,N,AH,M
CH,AH,S,T
T,W,IH,L
T,IH,D,R
ER,K,AH,N
EH,T,IH,N
R,T,UW,S
AA,S,EH,S
V,AY,Z,ER
B,AO,R,D
AH,M,IH,S
R,EY,T,S
EY,T,S,M
S,EH,D,N
P,R,AH,D
R,JH,EH,N
ER,ZH,AH,N
AH,N,S,P
IY,P,EY,IH
NG,K,AH,M
D,IH,N,IH
S,EH,D,IH
K,AH,M,P
EH,D,IH,T
ER,Z,IH,N
N,AH,L,P
IH,V,EH,L
R,M,AH,N
S,R,AH,P
K,AE,P,IH
N,T,EH,M
AH,R,EH,Z
S,T,UH,D
L,M,IY,N
OW,V,ER,AH
T,ER,M,AH
UW,AE,T,L
P,R,OW,K
EH,R,P,AH
AH,D,IH,L
NG,Z,IH,N
OW,K,AH,L
P,AH,L,IH
N,S,F,ER
W,UH,D,L
K,L,OW,Z
AH,N,T,S
IH,N,DH,AH
R,IH,NG,IH
N,ER,L,IY
D,IH,K,T
D,W,IH,L
AO,R,DH,AH
K,F,ER,S
AH,N,S,IY
P,L,AE,T
AA,N,AH,T
K,P,AA,L
N,L,AY,K
UW,B,EH,T
DH,AH,S,P
T,L,AE,S
S,EH,P,T
S,P,AY,T
IH,L,Y,AH
AY,DH,AH,K
SH,AH,L,S
T,B,AY,ER
L,IY,IH,N
AH,V,P,R
IH,N,ER,AH
R,T,UW,D
F,IH,SH,AH
K,Y,AH,T
IH,N,T,AH
N,IH,N,EH
EH,N,IY,K
R,AA,S,P
IH,N,DH,AH
AH,D,AO,L
W,EH,S,T
L,AE,S,T
IH,NG,Z,R
