a_0,a_1,a_2,class
IH,Z,AH,L
N,IY,Z,S
T,D,R,IH
B,AY,AH,N
N,AE,SH,AH
AH,L,K,AH
T,IH,N,T
AH,T,IY,T
L,AY,S,AH
S,P,R,AH
N,IY,S,EH
R,AA,D,AH
SH,AH,N,AH
AY,ER,AH,N
Z,K,AH,N
D,M,OW,S
M,Y,AH,L
L,S,OW,R
R,D,ER,Z
N,D,EH,M
N,V,AH,N
AH,P,AE,T
V,L,OW,K
EY,T,S,IH
N,T,R,AH
IH,R,EH,R
D,F,AO,R
AH,TH,ER,D
AH,M,P,EH
T,OW,T,AH
AH,N,IY,S
M,AH,F,IY
F,ER,M,T
N,IH,N,D
D,R,AY,Z
S,EH,D,IH
F,UH,L,IY
S,ER,N,K
T,K,R,EH
AH,M,P,AH
IH,F,EH,N
K,S,AH,M
AH,T,S,R
Z,D,IH,N
M,EY,L,IH
IH,L,DH,AH
T,S,W,EH
V,EH,S,T
N,V,ER,T
AH,B,S,IH
AH,B,L,IH
T,AH,N,Z
ER,W,EH,R
DH,AH,IH,K
B,R,AO,D
T,M,AH,N
IH,SH,AH,N
T,EY,SH,AH
D,DH,AH,T
D,IH,NG,K
IY,W,IH,L
AH,R,IY,S
D,IH,T,S
T,UW,M,EH
R,TH,R,IY
T,IH,K,S
R,AH,M,D
M,AA,D,AH
IH,K,S,EH
IH,N,DH,AH
IH,L,Y,AH
AH,P,ER,S
UW,SH,EH,R
D,IH,S,IH
TH,F,AO,R
L,IY,S,T
D,AH,N,IH
AA,R,K,S
T,HH,AE,Z
T,M,EH,N
P,EH,K,T
AE,S,T,D
T,UW,AE,K
S,T,W,IY
W,UH,D,EH
S,AH,N,T
R,IY,M,AH
IY,M,AH,N
AH,N,AE,S
AO,R,R,AH
S,L,IY,AH
OW,ER,IH,N
IH,R,ER,L
R,HH,AW,Z
S,IH,N,D
EY,M,K,AH
AH,V,DH,AH
R,OW,G,R
N,S,W,IH
